user_id,name,city,age_group,account_age_days,kyc_status,registration_date
USR02848,Brinda Parekh,Ahmedabad,36-45,1642,Full KYC,2021-12-14
USR02849,Utkarsh Kulkarni,Chennai,26-35,1516,Full KYC,2022-04-19
USR02850,Fariq Chaudhary,Surat,26-35,342,Full KYC,2025-07-06
USR02851,Vidhi Divan,Delhi,36-45,842,Full KYC,2024-02-22
USR02852,Yauvani Golla,Nagpur,18-25,1141,Minimal KYC,2023-04-29
USR02853,Oni Singhal,Indore,26-35,709,Full KYC,2024-07-04
USR02854,Sanaya Mallick,Chennai,46-60,1188,Minimal KYC,2023-03-13
USR02855,Rachit Nadig,Ahmedabad,36-45,369,Minimal KYC,2025-06-09
USR02856,Nirja Bala,Nagpur,36-45,1400,Minimal KYC,2022-08-13
USR02857,Utkarsh Mitra,Lucknow,60+,138,Full KYC,2026-01-26
USR02858,Samuel Shukla,Bangalore,60+,562,Minimal KYC,2024-11-28
USR02859,Ikshita Thaker,Nagpur,36-45,141,Full KYC,2026-01-23
USR02860,Baghyawati Lanka,Kanpur,36-45,1230,Full KYC,2023-01-30
USR02861,Geetika Arya,Kolkata,26-35,130,Non-KYC,2026-02-03
USR02862,Farhan Merchant,Mumbai,36-45,1657,Full KYC,2021-11-29
USR02863,Barkha Oommen,Hyderabad,26-35,966,Full KYC,2023-10-21
USR02864,Rudra Toor,Lucknow,46-60,87,Full KYC,2026-03-18
USR02865,Jackson Shah,Pune,36-45,163,Non-KYC,2026-01-01
USR02866,Anirudh Deshpande,Bangalore,36-45,1050,Minimal KYC,2023-07-29
USR02867,Kala Yogi,Indore,46-60,1128,Full KYC,2023-05-12
USR02868,Atharv Nanda,Ahmedabad,46-60,1221,Full KYC,2023-02-08
USR02869,Xavier Agarwal,Chennai,36-45,1408,Full KYC,2022-08-05
USR02870,Mugdha Aurora,Ahmedabad,60+,1584,Full KYC,2022-02-10
USR02871,Dhruv Viswanathan,Delhi,26-35,1294,Full KYC,2022-11-27
USR02872,Unnati Devan,Surat,60+,373,Full KYC,2025-06-05
USR02873,Faras Jayaraman,Delhi,36-45,731,Full KYC,2024-06-12
USR02874,Aahana Kalita,Bhopal,26-35,182,Full KYC,2025-12-13
USR02875,Daksh Bath,Indore,60+,537,Full KYC,2024-12-23
USR02876,Vedhika Zacharia,Hyderabad,36-45,1535,Minimal KYC,2022-03-31
USR02877,Jasmit Zachariah,Lucknow,18-25,1791,Full KYC,2021-07-18
USR02878,Tanveer Gokhale,Lucknow,18-25,752,Full KYC,2024-05-22
USR02879,Lakshit Kothari,Indore,18-25,1235,Non-KYC,2023-01-25
USR02880,Krish Mammen,Bhopal,60+,1694,Full KYC,2021-10-23
USR02881,Liam Sachdev,Surat,18-25,510,Full KYC,2025-01-19
USR02882,Nicholas Kar,Bhopal,60+,1801,Minimal KYC,2021-07-08
USR02883,Anamika Bahl,Nagpur,46-60,1455,Full KYC,2022-06-19
USR02884,Samuel Pillay,Kanpur,60+,74,Full KYC,2026-03-31
USR02885,Urishilla Sathe,Hyderabad,18-25,1687,Full KYC,2021-10-30
USR02886,Chandresh Nazareth,Jaipur,36-45,902,Full KYC,2023-12-24
USR02887,Brijesh Bains,Jaipur,60+,580,Minimal KYC,2024-11-10
USR02888,Gaurang Tiwari,Ahmedabad,26-35,1063,Full KYC,2023-07-16
USR02889,Joshua Din,Chennai,46-60,785,Full KYC,2024-04-19
USR02890,Netra Pant,Hyderabad,60+,629,Full KYC,2024-09-22
USR02891,Yug Toor,Lucknow,36-45,1382,Full KYC,2022-08-31
USR02892,Madhavi Contractor,Bangalore,46-60,545,Full KYC,2024-12-15
USR02893,Warhi Madan,Jaipur,60+,1574,Full KYC,2022-02-20
USR02894,Aadhya Ghosh,Delhi,46-60,183,Non-KYC,2025-12-12
USR02895,Onveer Prashad,Chennai,60+,301,Full KYC,2025-08-16
USR02896,Pooja Bose,Mumbai,26-35,1122,Full KYC,2023-05-18
USR02897,Chaman Ratti,Bhopal,60+,817,Minimal KYC,2024-03-18
USR02898,Alka Ahluwalia,Surat,26-35,652,Minimal KYC,2024-08-30
USR02899,Ekta Ratta,Kanpur,60+,554,Full KYC,2024-12-06
USR02900,Ganga Bera,Bangalore,46-60,1674,Minimal KYC,2021-11-12
USR02901,Aarav Chad,Bangalore,26-35,1148,Full KYC,2023-04-22
USR02902,Anita Sachdeva,Nagpur,60+,96,Full KYC,2026-03-09
USR02903,Yashodhara Bassi,Surat,26-35,1419,Full KYC,2022-07-25
USR02904,Dayamai Bhakta,Lucknow,46-60,1019,Full KYC,2023-08-29
USR02905,Zayyan Dugal,Chennai,18-25,1664,Non-KYC,2021-11-22
USR02906,Utkarsh Walia,Hyderabad,46-60,1351,Minimal KYC,2022-10-01
USR02907,Devika Suri,Hyderabad,18-25,405,Full KYC,2025-05-04
USR02908,Neha Prashad,Pune,36-45,578,Full KYC,2024-11-12
USR02909,Jeet Ramaswamy,Hyderabad,18-25,102,Minimal KYC,2026-03-03
USR02910,Udant Kota,Surat,26-35,1183,Minimal KYC,2023-03-18
USR02911,Tanay Bhakta,Jaipur,36-45,601,Full KYC,2024-10-20
USR02912,Raksha Sengupta,Kolkata,46-60,1540,Full KYC,2022-03-26
USR02913,Yagnesh Sandal,Indore,46-60,1722,Full KYC,2021-09-25
USR02914,Qadim Garde,Indore,18-25,208,Minimal KYC,2025-11-17
USR02915,Urishilla Murty,Mumbai,36-45,764,Minimal KYC,2024-05-10
USR02916,Mohammed Mander,Delhi,60+,1487,Full KYC,2022-05-18
USR02917,Aahana Subramaniam,Surat,36-45,1236,Full KYC,2023-01-24
USR02918,Qabil Gill,Bhopal,36-45,1183,Non-KYC,2023-03-18
USR02919,Amrita Bahri,Nagpur,60+,1687,Full KYC,2021-10-30
USR02920,Ria Saxena,Nagpur,26-35,1159,Minimal KYC,2023-04-11
USR02921,Bina Das,Kolkata,46-60,1760,Full KYC,2021-08-18
USR02922,Charles Krishna,Chennai,60+,623,Full KYC,2024-09-28
USR02923,Urishilla Gole,Surat,18-25,881,Minimal KYC,2024-01-14
USR02924,Eiravati Thakkar,Jaipur,36-45,1008,Full KYC,2023-09-09
USR02925,Vyanjana Gade,Kolkata,26-35,985,Full KYC,2023-10-02
USR02926,Naksh Zacharia,Jaipur,46-60,1420,Non-KYC,2022-07-24
USR02927,Frado Bansal,Chennai,36-45,413,Non-KYC,2025-04-26
USR02928,Agastya Aurora,Ahmedabad,46-60,353,Minimal KYC,2025-06-25
USR02929,Hemang Goswami,Indore,60+,1545,Minimal KYC,2022-03-21
USR02930,Hitesh Dua,Mumbai,60+,212,Full KYC,2025-11-13
USR02931,Ranbir Pingle,Indore,26-35,1520,Non-KYC,2022-04-15
USR02932,Aarav Shah,Ahmedabad,26-35,1572,Full KYC,2022-02-22
USR02933,Benjamin Gandhi,Hyderabad,18-25,334,Full KYC,2025-07-14
USR02934,Vasatika Nanda,Jaipur,36-45,140,Full KYC,2026-01-24
USR02935,Jeremiah Mital,Hyderabad,26-35,1744,Full KYC,2021-09-03
USR02936,Jagat Bhargava,Bangalore,26-35,1785,Full KYC,2021-07-24
USR02937,Megha Barad,Chennai,60+,624,Minimal KYC,2024-09-27
USR02938,Eta Sangha,Lucknow,18-25,1756,Non-KYC,2021-08-22
USR02939,Jalsa Gole,Surat,26-35,1060,Minimal KYC,2023-07-19
USR02940,Dhriti Iyengar,Kolkata,36-45,575,Full KYC,2024-11-15
USR02941,Raksha Muni,Lucknow,18-25,547,Minimal KYC,2024-12-13
USR02942,Bachittar Kaur,Ahmedabad,46-60,244,Minimal KYC,2025-10-12
USR02943,Neelima Mani,Ahmedabad,26-35,1179,Full KYC,2023-03-22
USR02944,Keya Khalsa,Nagpur,26-35,715,Full KYC,2024-06-28
USR02945,Parth Handa,Surat,46-60,1591,Full KYC,2022-02-03
USR02946,Abhimanyu Pau,Mumbai,26-35,923,Full KYC,2023-12-03
USR02947,Agastya Sarraf,Mumbai,26-35,928,Full KYC,2023-11-28
USR02948,Madhavi Patel,Nagpur,60+,1242,Full KYC,2023-01-18
USR02949,Charita Bhandari,Bangalore,26-35,1655,Full KYC,2021-12-01
USR02950,Eshana Thakur,Surat,60+,595,Minimal KYC,2024-10-26
USR02951,Janya Rout,Mumbai,60+,1275,Non-KYC,2022-12-16
USR02952,Chaaya Madan,Bangalore,18-25,208,Non-KYC,2025-11-17
USR02953,Krishna Butala,Bangalore,36-45,1789,Minimal KYC,2021-07-20
USR02954,Balvan Bhatt,Indore,26-35,1380,Full KYC,2022-09-02
USR02955,Dayita Lal,Jaipur,46-60,698,Minimal KYC,2024-07-15
USR02956,Wahab Seth,Nagpur,60+,1365,Full KYC,2022-09-17
USR02957,Vivaan Sabharwal,Surat,18-25,1088,Minimal KYC,2023-06-21
USR02958,Udant Johal,Indore,36-45,1811,Full KYC,2021-06-28
USR02959,Libni Hora,Delhi,26-35,1572,Minimal KYC,2022-02-22
USR02960,Bina Sood,Ahmedabad,60+,1784,Full KYC,2021-07-25
USR02961,Azaan Ben,Ahmedabad,46-60,996,Full KYC,2023-09-21
USR02962,Vanya Parmar,Bangalore,26-35,1606,Minimal KYC,2022-01-19
USR02963,Ethan Talwar,Bhopal,46-60,1351,Full KYC,2022-10-01
USR02964,Thomas Vasa,Nagpur,26-35,719,Full KYC,2024-06-24
USR02965,Girindra Wali,Kanpur,60+,194,Full KYC,2025-12-01
USR02966,Abha Srinivasan,Bhopal,26-35,412,Full KYC,2025-04-27
USR02967,Harshil Buch,Nagpur,60+,1485,Minimal KYC,2022-05-20
USR02968,Manbir Sodhi,Pune,26-35,253,Non-KYC,2025-10-03
USR02969,Hredhaan Tandon,Lucknow,36-45,1740,Full KYC,2021-09-07
USR02970,Yashvi Konda,Indore,46-60,145,Full KYC,2026-01-19
USR02971,Krishna Bhatt,Nagpur,60+,1421,Minimal KYC,2022-07-23
USR02972,Bachittar Chana,Delhi,26-35,444,Full KYC,2025-03-26
USR02973,Januja Rajagopalan,Kolkata,46-60,921,Minimal KYC,2023-12-05
USR02974,Hamsini Mane,Bangalore,18-25,692,Full KYC,2024-07-21
USR02975,Jyoti Palla,Mumbai,26-35,1555,Minimal KYC,2022-03-11
USR02976,Arunima Dugal,Jaipur,60+,1388,Full KYC,2022-08-25
USR02977,Veer Prashad,Surat,46-60,1080,Minimal KYC,2023-06-29
USR02978,Parth Palla,Bhopal,26-35,833,Full KYC,2024-03-02
USR02979,Farhan Krishna,Nagpur,18-25,1644,Full KYC,2021-12-12
USR02980,Sudiksha Bhattacharyya,Bangalore,46-60,588,Minimal KYC,2024-11-02
USR02981,Lavanya Arora,Indore,60+,1013,Non-KYC,2023-09-04
USR02982,Aarna Apte,Nagpur,18-25,1754,Full KYC,2021-08-24
USR02983,Nathan Pathak,Indore,60+,1275,Non-KYC,2022-12-16
USR02984,Ansh Baral,Jaipur,18-25,810,Non-KYC,2024-03-25
USR02985,Umang Mani,Delhi,46-60,1499,Full KYC,2022-05-06
USR02986,Brinda Sanghvi,Surat,26-35,363,Full KYC,2025-06-15
USR02987,Amol Toor,Indore,60+,1151,Full KYC,2023-04-19
USR02988,Ladli Guha,Jaipur,18-25,1530,Full KYC,2022-04-05
USR02989,Rishi Sur,Indore,46-60,1757,Full KYC,2021-08-21
USR02990,Thomas Dhawan,Jaipur,46-60,579,Full KYC,2024-11-11
USR02991,Samar Jain,Chennai,18-25,1400,Full KYC,2022-08-13
USR02992,Lipika Mall,Lucknow,60+,1262,Full KYC,2022-12-29
USR02993,Isaiah Bath,Kolkata,26-35,1654,Full KYC,2021-12-02
USR02994,Kevin Kant,Kanpur,46-60,1146,Full KYC,2023-04-24
USR02995,Eshana Kadakia,Kanpur,46-60,1498,Minimal KYC,2022-05-07
USR02996,Janaki Ramaswamy,Chennai,60+,320,Minimal KYC,2025-07-28
USR02997,Bhavika Mane,Kanpur,60+,335,Full KYC,2025-07-13
USR02998,Chandran Banik,Delhi,46-60,654,Full KYC,2024-08-28
USR02999,Ladli Bumb,Bangalore,36-45,877,Full KYC,2024-01-18
USR03000,Adya Khurana,Ahmedabad,26-35,159,Non-KYC,2026-01-05
USR03001,Ganga Goel,Indore,18-25,1535,Minimal KYC,2022-03-31
USR03002,Anjali Vasa,Pune,60+,622,Non-KYC,2024-09-29
USR03003,Samesh Kalla,Indore,60+,354,Full KYC,2025-06-24
USR03004,Eesha Rege,Kolkata,36-45,477,Full KYC,2025-02-21
USR03005,Avni Bhasin,Hyderabad,18-25,1670,Full KYC,2021-11-16
USR03006,Ayaan Behl,Lucknow,18-25,1766,Full KYC,2021-08-12
USR03007,Jyoti Sunder,Nagpur,60+,1750,Full KYC,2021-08-28
USR03008,Rishi Dara,Delhi,60+,641,Full KYC,2024-09-10
USR03009,Praneel Bobal,Mumbai,46-60,1779,Minimal KYC,2021-07-30
USR03010,Nikita Andra,Surat,26-35,1492,Minimal KYC,2022-05-13
USR03011,Upasna Oza,Lucknow,36-45,280,Full KYC,2025-09-06
USR03012,Raghav Kurian,Kolkata,36-45,559,Minimal KYC,2024-12-01
USR03013,Eta Tandon,Delhi,26-35,924,Full KYC,2023-12-02
USR03014,Robert Sachdeva,Kolkata,60+,245,Full KYC,2025-10-11
USR03015,Samar Lalla,Pune,36-45,154,Full KYC,2026-01-10
USR03016,Veer Vig,Bhopal,60+,1736,Minimal KYC,2021-09-11
USR03017,Jyoti Cherian,Kolkata,60+,190,Minimal KYC,2025-12-05
USR03018,Tanay Din,Chennai,60+,1158,Minimal KYC,2023-04-12
USR03019,Ubika Mohanty,Pune,46-60,1753,Non-KYC,2021-08-25
USR03020,Raagini Ben,Kanpur,26-35,1517,Full KYC,2022-04-18
USR03021,Vamakshi Chaudry,Kolkata,60+,903,Full KYC,2023-12-23
USR03022,Frado Devi,Kanpur,60+,654,Full KYC,2024-08-28
USR03023,Nisha Jani,Ahmedabad,26-35,1071,Full KYC,2023-07-08
USR03024,Imaran Khosla,Chennai,60+,142,Full KYC,2026-01-22
USR03025,Qushi Choudhary,Jaipur,46-60,324,Minimal KYC,2025-07-24
USR03026,Wyatt Pal,Pune,36-45,1006,Minimal KYC,2023-09-11
USR03027,Wridesh Kunda,Nagpur,36-45,948,Minimal KYC,2023-11-08
USR03028,Chanchal Mangat,Kanpur,46-60,791,Full KYC,2024-04-13
USR03029,Shivansh Dugar,Lucknow,26-35,1761,Non-KYC,2021-08-17
USR03030,Hiral Warrior,Bhopal,18-25,277,Full KYC,2025-09-09
USR03031,Advaith Dani,Lucknow,26-35,1349,Full KYC,2022-10-03
USR03032,Finn Bhatti,Ahmedabad,26-35,1559,Full KYC,2022-03-07
USR03033,Lajita Deshmukh,Delhi,26-35,523,Full KYC,2025-01-06
USR03034,Harsh Raj,Jaipur,46-60,911,Full KYC,2023-12-15
USR03035,Rushil Boase,Kanpur,36-45,946,Full KYC,2023-11-10
USR03036,Arunima Hans,Kanpur,60+,550,Full KYC,2024-12-10
USR03037,Hiral Baral,Nagpur,18-25,1351,Full KYC,2022-10-01
USR03038,Vaishnavi Loyal,Bangalore,46-60,720,Full KYC,2024-06-23
USR03039,Daksh Bawa,Surat,18-25,561,Minimal KYC,2024-11-29
USR03040,Darsh Sami,Kanpur,18-25,869,Full KYC,2024-01-26
USR03041,Oeshi Boase,Bhopal,26-35,270,Full KYC,2025-09-16
USR03042,Krish Thaman,Ahmedabad,60+,1437,Full KYC,2022-07-07
USR03043,Ojas Wagle,Kolkata,18-25,112,Full KYC,2026-02-21
USR03044,Madhavi Pillai,Delhi,36-45,1750,Full KYC,2021-08-28
USR03045,Naksh Sheth,Hyderabad,36-45,640,Full KYC,2024-09-11
USR03046,Vinaya Chatterjee,Delhi,60+,1018,Minimal KYC,2023-08-30
USR03047,Yamini Merchant,Mumbai,46-60,1265,Minimal KYC,2022-12-26
USR03048,Nisha Chahal,Indore,46-60,1552,Full KYC,2022-03-14
USR03049,Quincy Vig,Nagpur,60+,639,Minimal KYC,2024-09-12
USR03050,Onveer Pandya,Pune,60+,1211,Full KYC,2023-02-18
USR03051,Deepa Mander,Mumbai,26-35,1812,Non-KYC,2021-06-27
USR03052,Faris Krishnan,Surat,46-60,1347,Full KYC,2022-10-05
USR03053,Orinder Dara,Ahmedabad,18-25,1014,Minimal KYC,2023-09-03
USR03054,Tripti Chaudhry,Hyderabad,60+,1493,Full KYC,2022-05-12
USR03055,Urishilla Khatri,Pune,26-35,1621,Full KYC,2022-01-04
USR03056,Rachana Kamdar,Mumbai,60+,598,Full KYC,2024-10-23
USR03057,Omaja Chauhan,Jaipur,60+,1167,Full KYC,2023-04-03
USR03058,Prisha Padmanabhan,Lucknow,26-35,849,Minimal KYC,2024-02-15
USR03059,Vasana Kala,Nagpur,26-35,739,Full KYC,2024-06-04
USR03060,Jason Gill,Surat,18-25,208,Full KYC,2025-11-17
USR03061,Aditya Arora,Chennai,26-35,818,Minimal KYC,2024-03-17
USR03062,Aarav Gopal,Surat,18-25,521,Full KYC,2025-01-08
USR03063,Indrajit Bava,Bangalore,18-25,1107,Full KYC,2023-06-02
USR03064,Rishi Om,Pune,46-60,877,Full KYC,2024-01-18
USR03065,Peter Dasgupta,Chennai,46-60,1665,Non-KYC,2021-11-21
USR03066,Pavani Nagarajan,Kolkata,60+,200,Full KYC,2025-11-25
USR03067,Dalbir Sachdeva,Hyderabad,60+,1752,Minimal KYC,2021-08-26
USR03068,Theodore Dani,Mumbai,18-25,722,Full KYC,2024-06-21
USR03069,Ekani Suresh,Indore,18-25,1215,Full KYC,2023-02-14
USR03070,Nachiket Yogi,Jaipur,36-45,481,Minimal KYC,2025-02-17
USR03071,Mohini Gulati,Lucknow,60+,1069,Full KYC,2023-07-10
USR03072,Hamsini Atwal,Indore,60+,688,Minimal KYC,2024-07-25
USR03073,Sai Nazareth,Chennai,36-45,463,Full KYC,2025-03-07
USR03074,Maanas Sridhar,Bhopal,36-45,514,Minimal KYC,2025-01-15
USR03075,Ethan Memon,Hyderabad,60+,1203,Minimal KYC,2023-02-26
USR03076,Netra Dhingra,Hyderabad,46-60,1393,Minimal KYC,2022-08-20
USR03077,Vihaan Soman,Indore,46-60,780,Full KYC,2024-04-24
USR03078,Isaac Sharaf,Nagpur,18-25,1251,Minimal KYC,2023-01-09
USR03079,Hiral Loyal,Pune,26-35,931,Full KYC,2023-11-25
USR03080,Garima Boase,Kolkata,60+,1332,Non-KYC,2022-10-20
USR03081,Tara Parmer,Delhi,60+,490,Non-KYC,2025-02-08
USR03082,Upma Zacharia,Delhi,60+,1097,Non-KYC,2023-06-12
USR03083,Niharika Khatri,Pune,36-45,1150,Full KYC,2023-04-20
USR03084,Advik Varghese,Delhi,60+,650,Minimal KYC,2024-09-01
USR03085,Kabir Rajagopalan,Pune,60+,1272,Non-KYC,2022-12-19
USR03086,Dhruv Batta,Bhopal,60+,1183,Minimal KYC,2023-03-18
USR03087,Ekaja Batra,Pune,46-60,1662,Full KYC,2021-11-24
USR03088,Zaitra Modi,Kolkata,60+,835,Full KYC,2024-02-29
USR03089,Zehaan Lad,Ahmedabad,26-35,1387,Full KYC,2022-08-26
USR03090,Fariq Taneja,Kanpur,36-45,1600,Full KYC,2022-01-25
USR03091,Parth Jha,Kanpur,46-60,442,Full KYC,2025-03-28
USR03092,Devika Mallick,Surat,46-60,198,Full KYC,2025-11-27
USR03093,Siya Mishra,Indore,60+,612,Minimal KYC,2024-10-09
USR03094,Chandran Merchant,Bhopal,18-25,61,Minimal KYC,2026-04-13
USR03095,Gaurangi Dugal,Ahmedabad,18-25,1096,Full KYC,2023-06-13
USR03096,Ridhi Hayer,Pune,18-25,1054,Full KYC,2023-07-25
USR03097,Gaurav Grewal,Kolkata,26-35,1233,Full KYC,2023-01-27
USR03098,Reva Bhatia,Surat,26-35,1156,Full KYC,2023-04-14
USR03099,Ishaan Chauhan,Kanpur,36-45,1143,Full KYC,2023-04-27
USR03100,Hemangini Kala,Kolkata,36-45,1793,Full KYC,2021-07-16
USR03101,Frado Kibe,Jaipur,60+,985,Full KYC,2023-10-02
USR03102,Nimrat Master,Mumbai,36-45,103,Non-KYC,2026-03-02
USR03103,Darika Sengupta,Hyderabad,36-45,1735,Full KYC,2021-09-12
USR03104,Hemang Ahluwalia,Delhi,46-60,1769,Full KYC,2021-08-09
USR03105,Tamanna Mohan,Surat,36-45,582,Full KYC,2024-11-08
USR03106,Anvi Deep,Delhi,60+,603,Minimal KYC,2024-10-18
USR03107,Tripti Reddy,Indore,26-35,1774,Full KYC,2021-08-04
USR03108,Anusha Dewan,Ahmedabad,36-45,216,Minimal KYC,2025-11-09
USR03109,Akshay Sule,Chennai,26-35,159,Full KYC,2026-01-05
USR03110,Robert Rastogi,Indore,60+,143,Minimal KYC,2026-01-21
USR03111,Tara Dixit,Pune,26-35,1324,Full KYC,2022-10-28
USR03112,Zashil D’Alia,Lucknow,26-35,473,Full KYC,2025-02-25
USR03113,Garima Kapadia,Ahmedabad,26-35,476,Full KYC,2025-02-22
USR03114,Aahana Bahl,Hyderabad,26-35,744,Full KYC,2024-05-30
USR03115,Saksham Joshi,Bhopal,36-45,130,Full KYC,2026-02-03
USR03116,Yadavi Parmer,Hyderabad,26-35,1170,Full KYC,2023-03-31
USR03117,Chaitaly Balay,Hyderabad,26-35,458,Full KYC,2025-03-12
USR03118,Hemani Ravi,Bhopal,60+,395,Full KYC,2025-05-14
USR03119,Janya Dhingra,Chennai,26-35,686,Full KYC,2024-07-27
USR03120,Gayathri Sethi,Kanpur,18-25,854,Full KYC,2024-02-10
USR03121,Imaran Pall,Delhi,18-25,918,Full KYC,2023-12-08
USR03122,William Kapadia,Surat,46-60,1013,Full KYC,2023-09-04
USR03123,Oviya Merchant,Nagpur,18-25,1390,Full KYC,2022-08-23
USR03124,Hritik Sridhar,Kanpur,60+,847,Non-KYC,2024-02-17
USR03125,Chakradhar Chatterjee,Mumbai,46-60,197,Minimal KYC,2025-11-28
USR03126,Mekhala Singh,Chennai,60+,1394,Full KYC,2022-08-19
USR03127,Bhavani Taneja,Chennai,46-60,724,Full KYC,2024-06-19
USR03128,Ishwar Srinivas,Indore,60+,615,Full KYC,2024-10-06
USR03129,Bhavna Hari,Bhopal,36-45,303,Minimal KYC,2025-08-14
USR03130,Deepa Grover,Ahmedabad,26-35,1777,Non-KYC,2021-08-01
USR03131,Oviya Loyal,Kanpur,60+,1135,Full KYC,2023-05-05
USR03132,Faraj Lala,Pune,46-60,1067,Minimal KYC,2023-07-12
USR03133,Alexander Raghavan,Hyderabad,60+,764,Full KYC,2024-05-10
USR03134,Benjamin Panchal,Bangalore,18-25,1048,Minimal KYC,2023-07-31
USR03135,Isha Madan,Jaipur,46-60,588,Minimal KYC,2024-11-02
USR03136,Varenya Rajan,Ahmedabad,60+,294,Full KYC,2025-08-23
USR03137,Joshua Bhargava,Mumbai,60+,184,Full KYC,2025-12-11
USR03138,Nathaniel Som,Chennai,46-60,1026,Minimal KYC,2023-08-22
USR03139,Veda Savant,Bhopal,26-35,887,Non-KYC,2024-01-08
USR03140,Pranav Prasad,Ahmedabad,18-25,758,Minimal KYC,2024-05-16
USR03141,Anita Parekh,Lucknow,60+,1739,Non-KYC,2021-09-08
USR03142,Nathaniel Sule,Ahmedabad,36-45,367,Minimal KYC,2025-06-11
USR03143,Lakshit Sandal,Lucknow,18-25,1184,Full KYC,2023-03-17
USR03144,Devansh Misra,Mumbai,26-35,839,Full KYC,2024-02-25
USR03145,Arjun Tara,Kolkata,60+,617,Minimal KYC,2024-10-04
USR03146,Dayita Basak,Delhi,36-45,860,Minimal KYC,2024-02-04
USR03147,Bhavani Sen,Chennai,60+,1102,Minimal KYC,2023-06-07
USR03148,Isaiah Batra,Bhopal,36-45,1408,Non-KYC,2022-08-05
USR03149,Naksh Dass,Bangalore,60+,897,Non-KYC,2023-12-29
USR03150,Chandresh Bava,Pune,26-35,1099,Minimal KYC,2023-06-10
USR03151,Brinda Sankar,Pune,46-60,941,Full KYC,2023-11-15
USR03152,Faqid Venkataraman,Nagpur,36-45,851,Full KYC,2024-02-13
USR03153,Chaitanya Bedi,Chennai,26-35,590,Full KYC,2024-10-31
USR03154,Sai Setty,Ahmedabad,46-60,1171,Minimal KYC,2023-03-30
USR03155,Kala Pal,Hyderabad,46-60,471,Full KYC,2025-02-27
USR03156,Vansha Bahl,Lucknow,36-45,516,Full KYC,2025-01-13
USR03157,Vedhika Kapoor,Chennai,46-60,177,Full KYC,2025-12-18
USR03158,Ekantika Mangal,Pune,46-60,1286,Full KYC,2022-12-05
USR03159,Mitesh Mohanty,Bangalore,60+,695,Full KYC,2024-07-18
USR03160,Nimrat Deshmukh,Bangalore,60+,228,Full KYC,2025-10-28
USR03161,Vedant Sibal,Surat,26-35,1174,Full KYC,2023-03-27
USR03162,Pahal Bhagat,Bhopal,18-25,1628,Full KYC,2021-12-28
USR03163,Libni Brahmbhatt,Lucknow,36-45,97,Minimal KYC,2026-03-08
USR03164,Indira Mishra,Kanpur,26-35,488,Full KYC,2025-02-10
USR03165,Ansh Date,Jaipur,46-60,649,Full KYC,2024-09-02
USR03166,Jagrati Singhal,Bhopal,46-60,1193,Non-KYC,2023-03-08
USR03167,Maya Thakkar,Hyderabad,26-35,810,Full KYC,2024-03-25
USR03168,Ekapad Hora,Kanpur,26-35,923,Full KYC,2023-12-03
USR03169,Aditya Prasad,Ahmedabad,18-25,311,Full KYC,2025-08-06
USR03170,Kevin Zacharia,Bangalore,46-60,1025,Full KYC,2023-08-23
USR03171,Arya Subramaniam,Ahmedabad,26-35,775,Non-KYC,2024-04-29
USR03172,Hredhaan Roy,Indore,60+,1132,Full KYC,2023-05-08
USR03173,Abha Bajwa,Jaipur,36-45,1390,Minimal KYC,2022-08-23
USR03174,Siya Krishnamurthy,Kanpur,46-60,1433,Minimal KYC,2022-07-11
USR03175,Watika Mukherjee,Pune,36-45,1329,Minimal KYC,2022-10-23
USR03176,Vrinda Nair,Jaipur,60+,928,Full KYC,2023-11-28
USR03177,Odika Pant,Mumbai,46-60,1375,Minimal KYC,2022-09-07
USR03178,Chameli Morar,Delhi,26-35,107,Full KYC,2026-02-26
USR03179,Waida Minhas,Mumbai,26-35,703,Non-KYC,2024-07-10
USR03180,Wazir Sangha,Bhopal,36-45,267,Full KYC,2025-09-19
USR03181,Lavanya Srinivasan,Ahmedabad,18-25,1245,Full KYC,2023-01-15
USR03182,Elijah Chandran,Ahmedabad,36-45,1071,Full KYC,2023-07-08
USR03183,Abhimanyu Bora,Pune,36-45,152,Full KYC,2026-01-12
USR03184,Tarak Balan,Chennai,60+,1426,Full KYC,2022-07-18
USR03185,Nisha Ratti,Jaipur,36-45,1124,Full KYC,2023-05-16
USR03186,Harshil Bhat,Chennai,18-25,1072,Full KYC,2023-07-07
USR03187,Ridhi Chacko,Kolkata,18-25,1208,Minimal KYC,2023-02-21
USR03188,Janaki Dyal,Chennai,60+,386,Minimal KYC,2025-05-23
USR03189,Nihal Ram,Hyderabad,60+,472,Minimal KYC,2025-02-26
USR03190,Hredhaan Ratti,Nagpur,60+,172,Full KYC,2025-12-23
USR03191,Rudra Sura,Bangalore,36-45,407,Minimal KYC,2025-05-02
USR03192,Wahab Ahluwalia,Chennai,36-45,1746,Full KYC,2021-09-01
USR03193,Rajata Bahri,Surat,60+,1324,Full KYC,2022-10-28
USR03194,Wakeeta Verma,Ahmedabad,46-60,558,Full KYC,2024-12-02
USR03195,William Jayaraman,Indore,18-25,869,Full KYC,2024-01-26
USR03196,Zashil Solanki,Kolkata,60+,1320,Minimal KYC,2022-11-01
USR03197,Naveen Basak,Pune,46-60,1671,Minimal KYC,2021-11-15
USR03198,Yashoda Nanda,Surat,26-35,576,Full KYC,2024-11-14
USR03199,Ekiya Mohanty,Bhopal,26-35,1556,Minimal KYC,2022-03-10
